"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",54.922,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",70.751,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",82.841,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",59.149,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Occupied Palestinian Territory","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",44.991,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Occupied Palestinian Territory","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",70.735,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Occupied Palestinian Territory","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",18.577,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Qatar","LFS - Labor Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",87.43,,,,"Employment definition: Excluding own-use production workers"
"Qatar","LFS - Labor Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",95.33,,,,"Employment definition: Excluding own-use production workers"
"Qatar","LFS - Labor Force Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",61.73,,,,"Employment definition: Excluding own-use production workers"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",51.471,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",61.863,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",41.928,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",62.706,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",70.5,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",56.207,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",63.664,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",69.91,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",58.143,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",66.6,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",83.574,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",34.611,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",37.86,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",61.867,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",14.394,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","HIES - Harmonized Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",51.946,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","HIES - Harmonized Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",68.705,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","HIES - Harmonized Survey on Household Living Conditions","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",39.187,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",68.564,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",74.904,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",62.641,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2018",53.912,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2018",56.646,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",51.579,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",61.963,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",78.099,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",48.79,,,,"Repository: ILO-STATISTICS - Micro data processing"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",70.47,,,,"Data reference period: End of the year | Age coverage - minimum age: 16 years old"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",70.58,,,,"Data reference period: End of the year | Age coverage - minimum age: 16 years old"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",70.36,,,,"Data reference period: End of the year | Age coverage - minimum age: 16 years old"
"Somalia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2019",34.03,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Somalia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2019",48.034,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Somalia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2019",21.461,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",58.243,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",65.5,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",51.505,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sao Tome and Principe","HIES - Household Budget Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2017",23.88,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old"
"Sao Tome and Principe","HIES - Household Budget Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2017",24.84,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old"
"Sao Tome and Principe","HIES - Household Budget Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2017",22.976,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old"
"Suriname","HIES - Survey on Living Conditions","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2016",56.115,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HIES - Survey on Living Conditions","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2016",67.337,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HIES - Survey on Living Conditions","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",45.341,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",61.6,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",67.315,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",56.234,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",58.525,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",63.168,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",53.809,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",67.529,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",70.629,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",64.382,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Eswatini","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2021",49.685,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Eswatini","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2021",52.854,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Eswatini","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",47.093,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Seychelles","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",63.307,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Seychelles","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",65.462,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Seychelles","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",61.277,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HIES - Modular and Integrated Household Survey on Living Conditions","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2018",59.974,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HIES - Modular and Integrated Household Survey on Living Conditions","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2018",72.772,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chad","HIES - Modular and Integrated Household Survey on Living Conditions","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2018",49.285,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HIES - Living Standards Measurement Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",70.728,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HIES - Living Standards Measurement Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",72.705,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Togo","HIES - Living Standards Measurement Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",69.059,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",68.239,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",76.614,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Thailand","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",60.612,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tajikistan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2016",39.706,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Tajikistan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2016",56.393,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Tajikistan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2016",22.488,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Tokelau","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",50,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tokelau","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",55.093,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tokelau","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",45.154,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",46.727,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",52.464,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",40.869,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",51.415,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",61.362,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",42.944,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","LFS - Continuous Sample Survey of the Population","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",55.268,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","LFS - Continuous Sample Survey of the Population","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",64.19,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","LFS - Continuous Sample Survey of the Population","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",46.732,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tunisia","LFS - National Population and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",45.394,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - National Population and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",64.893,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - National Population and Employment Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",26.676,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Türkiye","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",53.313,,,,"Repository: Eurostat special tabulation"
"Türkiye","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",71.181,,,,"Repository: Eurostat special tabulation"
"Türkiye","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",35.802,,,,"Repository: Eurostat special tabulation"
"Tuvalu","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",43.941,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tuvalu","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",52.407,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tuvalu","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",35.22,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Taiwan, China","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2020",59.137,,,,
"Taiwan, China","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2020",67.24,,,,
"Taiwan, China","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",51.41,,,,
"Tanzania, United Republic of","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2020",80.392,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2020",85.028,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",76.157,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2021",79.219,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2021",84.256,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",74.548,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2021",54.639,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2021",62.869,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2021",47.768,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",64.584,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",73.358,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",56.508,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United States of America","LFS - Current Population Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",62.604,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",68.118,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",57.332,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Uzbekistan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2020",56.216,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uzbekistan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2020",73.144,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uzbekistan","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",39.919,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela (Bolivarian Republic of)","LFS - Household Sample Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2020",53.76,,,,"Employment definition: Excluding own-use production workers | Data reference period: Second semester | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding indigenous population | Age coverage - minimum age: 10 years old"
"Venezuela (Bolivarian Republic of)","LFS - Household Sample Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2020",65.05,,,,"Employment definition: Excluding own-use production workers | Data reference period: Second semester | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding indigenous population | Age coverage - minimum age: 10 years old"
"Venezuela (Bolivarian Republic of)","LFS - Household Sample Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",42.57,,,,"Employment definition: Excluding own-use production workers | Data reference period: Second semester | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding indigenous population | Age coverage - minimum age: 10 years old"
"Viet Nam","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",72.206,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",76.652,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",67.924,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","PC - Population and Housing Census","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2020",42.897,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","PC - Population and Housing Census","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2020",47.94,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","PC - Population and Housing Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2020",37.906,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Wallis and Futuna","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",44.063,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Wallis and Futuna","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",48.758,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Wallis and Futuna","PC - Population Census","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",39.831,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2022",43.801,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2022",56.592,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2022",31.408,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Yemen","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2014",36.252,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Yemen","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2014",65.408,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Yemen","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2014",6.037,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",55.02,,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Male","Age (Aggregate bands): Total","2023",61.414,,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Female","Age (Aggregate bands): Total","2023",49.016,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",61.961,,,,"Repository: ILO-STATISTICS - Micro data processing"
