"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label"
"Suriname","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1991",48.297,
"Suriname","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1991",63.894,
"Suriname","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1991",32.843,
"Suriname","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1990",48.218,
"Suriname","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1990",63.977,
"Suriname","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1990",32.596,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2024",64.953,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2024",68.208,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2024",61.679,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2023",65.027,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2023",68.273,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2023",61.763,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2022",64.749,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2022",68.265,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2022",61.217,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2021",64.389,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2021",67.839,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2021",60.928,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2020",64.196,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2020",67.759,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2020",60.624,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2019",64.613,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2019",67.874,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2019",61.346,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2018",64.529,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2018",67.776,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2018",61.283,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2017",64.418,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2017",67.786,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2017",61.06,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2016",64.099,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2016",67.508,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2016",60.713,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2015",63.942,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2015",67.339,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2015",60.582,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2014",63.912,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2014",67.581,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2014",60.293,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2013",63.863,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2013",67.647,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2013",60.14,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2012",63.536,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2012",67.41,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2012",59.731,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2011",63.544,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2011",67.626,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2011",59.54,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2010",63.206,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2010",67.51,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2010",58.99,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2009",63.36,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2009",67.432,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2009",59.378,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2008",63.865,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2008",67.993,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2008",59.836,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2007",63.702,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2007",67.804,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2007",59.706,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2006",63.335,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2006",67.561,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2006",59.232,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2005",63.236,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2005",67.487,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2005",59.116,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2004",62.41,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2004",66.486,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2004",58.466,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2003",62.64,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2003",66.621,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2003",58.793,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2002",62.651,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2002",66.73,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2002",58.716,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2001",62.688,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2001",66.956,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2001",58.578,"Real value"
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2000",61.995,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2000",66.04,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2000",58.106,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1999",62.6,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1999",66.996,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1999",58.378,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1998",62.081,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1998",66.995,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1998",57.363,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1997",62.716,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1997",67.007,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1997",58.598,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1996",63.014,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1996",67.121,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1996",59.075,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1995",63.234,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1995",67.64,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1995",59.007,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1994",62.717,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1994",67.058,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1994",58.551,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1993",63.451,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1993",67.708,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1993",59.365,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1992",64.893,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1992",69.167,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1992",60.79,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1991",66.298,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1991",70.623,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1991",62.146,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","1990",67.045,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","1990",71.448,
"Sweden","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","1990",62.818,
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2024",63.881,
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2024",71.013,
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2024",57.328,
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2023",63.924,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2023",71.167,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2023",57.276,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2022",63.181,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2022",71.383,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2022",55.656,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2021",62.928,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2021",70.395,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2021",56.08,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2020",61.255,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2020",68.721,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2020",54.411,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2019",63.695,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2019",71.86,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2019",56.217,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2018",63.679,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2018",72.117,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2018",55.954,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2017",64.114,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2017",72.917,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2017",56.059,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2016",64.613,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2016",73.662,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2016",56.341,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2015",64.934,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2015",74.389,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2015",56.3,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2014",65.874,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2014",75.71,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2014",56.899,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2013",64.844,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2013",75.277,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2013",55.333,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2012",65.223,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2012",74.808,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2012",56.492,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2011",66.017,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2011",76.095,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2011",56.842,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2010",64.285,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2010",74.587,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2010",54.909,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Total","Age (Aggregate bands): Total","2009",64.743,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Male","Age (Aggregate bands): Total","2009",75.275,"Real value"
"Uruguay","ILO - Modelled Estimates","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2024 (%)","Sex: Female","Age (Aggregate bands): Total","2009",55.16,"Real value"
